ProductID,Review,battery life,camera quality,screen,performance,price,Rating,sentiment_score,sentiment_pred,sentiment,quality_prescence,satisfi_prescence,excellent_prescence,disappointing_prescence,bad_prescence,terrible_prescence,worst_prescence,outstanding_prescence,perfect_prescence,dreadful_prescence,poor_prescence,good_prescence,quit_prescence,nice_prescence,i_prescence,'m_prescence,purchase_prescence
P001,batteri life good . camera qualiti quit nice . screen good . price good . i 'm satisfi purchase .,1,1,1,0,1,4,0.8885,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P001,screen average . price okay . higher expectations .,0,0,1,0,1,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,camera qualiti good . perform satisfactory . price good . i 'm satisfi purchase .,0,1,0,1,1,4,0.8074,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P001,batteri life worst . camera qualiti terrible . screen dreadful . perform dreadful . higher expectations .,1,1,1,1,0,1,-0.9186,negative,negative,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
P001,batteri life okay . perform mediocre . price average . higher expectations .,1,0,0,1,1,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,screen satisfactory . i 'm satisfi purchase .,0,0,1,0,0,4,0.3612,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P001,batteri life excellent . screen perfect . price excellent . i 'm satisfi purchase .,1,0,1,0,1,5,0.9022,positive,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P001,batteri life okay . higher expectations .,1,0,0,0,0,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,camera qualiti good . i 'm satisfi purchase .,0,1,0,0,0,4,0.4404,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P001,camera qualiti satisfactory . screen quit nice . perform good . price satisfactory . i 'm satisfi purchase .,0,1,1,1,1,4,0.8658,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P001,batteri life satisfactory . i 'm satisfi purchase .,1,0,0,0,0,4,0.3612,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P001,camera qualiti good . price good . i 'm satisfi purchase .,0,1,0,0,1,4,0.7003,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P001,batteri life excellent . camera qualiti excellent . perform outstanding . price excellent . i 'm satisfi purchase .,1,1,0,1,1,5,0.9442,positive,positive,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P001,camera qualiti good . screen satisfactory . perform good . i 'm satisfi purchase .,0,1,1,1,0,4,0.8074,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P001,batteri life excellent . screen excellent . price perfect . i 'm satisfi purchase .,1,0,1,0,1,5,0.9022,positive,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P001,screen quit nice . i 'm satisfi purchase .,0,0,1,0,0,4,0.4215,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,batteri life terrible . screen worst . price terrible . higher expectations .,1,0,1,0,1,1,-0.8834,negative,negative,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
P001,screen perfect . price excellent . i 'm satisfi purchase .,0,0,1,0,1,5,0.8126,positive,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P001,batteri life satisfactory . screen good . i 'm satisfi purchase .,1,0,1,0,0,4,0.6597,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P001,screen mediocre . higher expectations .,0,0,1,0,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life perfect . camera qualiti excellent . perform perfect . price perfect . i 'm satisfi purchase .,1,1,0,1,1,5,0.9413,positive,positive,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P001,perform excellent . i 'm satisfi purchase .,0,0,0,1,0,5,0.5719,positive,positive,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P001,batteri life excellent . screen excellent . price perfect . i 'm satisfi purchase .,1,0,1,0,1,5,0.9022,positive,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P001,batteri life average . screen average . perform average . higher expectations .,1,0,1,1,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life average . camera qualiti okay . perform okay . price mediocre . higher expectations .,1,1,0,1,1,3,0.4215,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,camera qualiti satisfactory . screen satisfactory . perform satisfactory . price satisfactory . i 'm satisfi purchase .,0,1,1,1,1,4,0.8402,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P001,camera qualiti outstanding . screen excellent . perform perfect . i 'm satisfi purchase .,0,1,1,1,0,5,0.9081,positive,positive,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P001,batteri life dreadful . perform worst . higher expectations .,1,0,0,1,0,1,-0.7906,negative,negative,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
P001,perform worst . price dreadful . higher expectations .,0,0,0,1,1,1,-0.7906,negative,negative,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
P001,batteri life satisfactory . screen satisfactory . price quit nice . i 'm satisfi purchase .,1,0,1,0,1,4,0.7783,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,batteri life satisfactory . screen satisfactory . price satisfactory . i 'm satisfi purchase .,1,0,1,0,1,4,0.7579,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P001,screen dreadful . higher expectations .,0,0,1,0,0,1,-0.4404,negative,negative,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P001,batteri life mediocre . screen okay . perform okay . price mediocre . higher expectations .,1,0,1,1,1,3,0.4215,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,screen satisfactory . price satisfactory . i 'm satisfi purchase .,0,0,1,0,1,4,0.6124,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P001,batteri life mediocre . screen average . higher expectations .,1,0,1,0,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life excellent . camera qualiti perfect . screen perfect . price perfect . i 'm satisfi purchase .,1,1,1,0,1,5,0.9413,positive,positive,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P001,camera qualiti good . screen satisfactory . i 'm satisfi purchase .,0,1,1,0,0,4,0.6597,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P001,price satisfactory . i 'm satisfi purchase .,0,0,0,0,1,4,0.3612,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P001,screen okay . higher expectations .,0,0,1,0,0,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,screen outstanding . price excellent . i 'm satisfi purchase .,0,0,1,0,1,5,0.8271,positive,positive,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P001,batteri life bad . screen poor . perform poor . price poor . higher expectations .,1,0,1,1,1,2,-0.9153,negative,negative,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
P001,price good . i 'm satisfi purchase .,0,0,0,0,1,4,0.4404,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P001,batteri life satisfactory . screen quit nice . perform quit nice . i 'm satisfi purchase .,1,0,1,1,0,4,0.7964,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,camera qualiti quit nice . screen quit nice . price satisfactory . i 'm satisfi purchase .,0,1,1,0,1,4,0.7964,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,camera qualiti outstanding . perform excellent . i 'm satisfi purchase .,0,1,0,1,0,5,0.8271,positive,positive,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P001,price quit nice . i 'm satisfi purchase .,0,0,0,0,1,4,0.4215,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,batteri life poor . camera qualiti bad . price disappointing . higher expectations .,1,1,0,0,1,2,-0.8689,negative,negative,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P001,batteri life okay . camera qualiti mediocre . perform mediocre . price mediocre . higher expectations .,1,1,0,1,1,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life disappointing . camera qualiti bad . higher expectations .,1,1,0,0,0,2,-0.7717,negative,negative,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life disappointing . screen bad . perform bad . price bad . higher expectations .,1,0,1,1,1,2,-0.9287,negative,negative,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P001,camera qualiti mediocre . higher expectations .,0,1,0,0,0,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,screen bad . perform bad . higher expectations .,0,0,1,1,0,2,-0.7906,negative,negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
P001,camera qualiti bad . perform poor . price poor . higher expectations .,0,1,0,1,1,2,-0.8658,negative,negative,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
P001,camera qualiti okay . perform okay . price average . higher expectations .,0,1,0,1,1,3,0.4215,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,"overall , product worst .",0,0,0,0,0,1,-0.6249,negative,negative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P001,batteri life perfect . perform outstanding . i 'm satisfi purchase .,1,0,0,1,0,5,0.8271,positive,positive,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P001,camera qualiti good . screen satisfactory . price good . i 'm satisfi purchase .,0,1,1,0,1,4,0.8074,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P001,screen perfect . i 'm satisfi purchase .,0,0,1,0,0,5,0.5719,positive,positive,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P001,camera qualiti quit nice . screen good . i 'm satisfi purchase .,0,1,1,0,0,4,0.6908,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P001,batteri life terrible . camera qualiti worst . screen terrible . perform terrible . price terrible . higher expectations .,1,1,1,1,1,1,-0.9477,negative,negative,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
P001,"overall , product average .",0,0,0,0,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P001,camera qualiti good . screen quit nice . price quit nice . i 'm satisfi purchase .,0,1,1,0,1,4,0.8176,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P001,camera qualiti okay . screen average . perform okay . higher expectations .,0,1,1,1,0,3,0.4215,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life bad . price poor . higher expectations .,1,0,0,0,1,2,-0.765,negative,negative,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
P001,camera qualiti mediocre . perform mediocre . higher expectations .,0,1,0,1,0,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life excellent . camera qualiti perfect . perform perfect . i 'm satisfi purchase .,1,1,0,1,0,5,0.9022,positive,positive,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P001,perform good . i 'm satisfi purchase .,0,0,0,1,0,4,0.4404,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P001,camera qualiti bad . perform disappointing . higher expectations .,0,1,0,1,0,2,-0.7717,negative,negative,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P001,camera qualiti disappointing . perform bad . price poor . higher expectations .,0,1,0,1,1,2,-0.8689,negative,negative,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P001,batteri life outstanding . camera qualiti perfect . i 'm satisfi purchase .,1,1,0,0,0,5,0.8271,positive,positive,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P001,batteri life dreadful . camera qualiti worst . screen dreadful . perform terrible . price dreadful . higher expectations .,1,1,1,1,1,1,-0.9423,negative,negative,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
P001,camera qualiti outstanding . perform outstanding . i 'm satisfi purchase .,0,1,0,1,0,5,0.8402,positive,positive,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P001,batteri life outstanding . screen outstanding . i 'm satisfi purchase .,1,0,1,0,0,5,0.8402,positive,positive,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P001,batteri life okay . camera qualiti average . screen average . perform average . price okay . higher expectations .,1,1,1,1,1,3,0.4215,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life average . perform okay . higher expectations .,1,0,0,1,0,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,perform outstanding . price perfect . i 'm satisfi purchase .,0,0,0,1,1,5,0.8271,positive,positive,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P001,"overall , product perfect .",0,0,0,0,0,5,0.5719,positive,positive,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P001,camera qualiti excellent . screen excellent . perform perfect . i 'm satisfi purchase .,0,1,1,1,0,5,0.9022,positive,positive,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P001,screen perfect . perform outstanding . price excellent . i 'm satisfi purchase .,0,0,1,1,1,5,0.9081,positive,positive,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P001,price poor . higher expectations .,0,0,0,0,1,2,-0.4767,negative,negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
P001,perform outstanding . price outstanding . i 'm satisfi purchase .,0,0,0,1,1,5,0.8402,positive,positive,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P001,batteri life satisfactory . camera qualiti quit nice . screen satisfactory . perform satisfactory . price quit nice . i 'm satisfi purchase .,1,1,1,1,1,4,0.9022,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,screen quit nice . i 'm satisfi purchase .,0,0,1,0,0,4,0.4215,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,screen bad . price poor . higher expectations .,0,0,1,0,1,2,-0.765,negative,negative,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
P001,camera qualiti quit nice . perform satisfactory . i 'm satisfi purchase .,0,1,0,1,0,4,0.6486,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,screen excellent . price excellent . i 'm satisfi purchase .,0,0,1,0,1,5,0.8126,positive,positive,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P001,camera qualiti worst . screen worst . higher expectations .,0,1,1,0,0,1,-0.8481,negative,negative,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
P001,camera qualiti satisfactory . perform quit nice . i 'm satisfi purchase .,0,1,0,1,0,4,0.6486,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,camera qualiti mediocre . screen okay . perform mediocre . higher expectations .,0,1,1,1,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life excellent . price excellent . i 'm satisfi purchase .,1,0,0,0,1,5,0.8126,positive,positive,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P001,batteri life disappointing . screen bad . perform poor . price disappointing . higher expectations .,1,0,1,1,1,2,-0.9186,negative,negative,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P001,perform outstanding . i 'm satisfi purchase .,0,0,0,1,0,5,0.6124,positive,positive,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P001,camera qualiti worst . perform terrible . price worst . higher expectations .,0,1,0,1,1,1,-0.9062,negative,negative,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
P001,perform outstanding . i 'm satisfi purchase .,0,0,0,1,0,5,0.6124,positive,positive,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P001,batteri life average . screen okay . perform average . price mediocre . higher expectations .,1,0,1,1,1,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life satisfactory . camera qualiti quit nice . perform good . i 'm satisfi purchase .,1,1,0,1,0,4,0.802,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P001,batteri life average . camera qualiti average . perform okay . higher expectations .,1,1,0,1,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,screen quit nice . i 'm satisfi purchase .,0,0,1,0,0,4,0.4215,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,batteri life quit nice . price good . i 'm satisfi purchase .,1,0,0,0,1,4,0.6908,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P001,perform average . price average . higher expectations .,0,0,0,1,1,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,camera qualiti dreadful . screen worst . price worst . higher expectations .,0,1,1,0,1,1,-0.9022,negative,negative,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
P001,camera qualiti poor . screen disappointing . perform poor . price poor . higher expectations .,0,1,1,1,1,2,-0.91,negative,negative,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
P001,batteri life okay . perform mediocre . higher expectations .,1,0,0,1,0,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,camera qualiti perfect . price perfect . i 'm satisfi purchase .,0,1,0,0,1,5,0.8126,positive,positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P001,camera qualiti quit nice . price satisfactory . i 'm satisfi purchase .,0,1,0,0,1,4,0.6486,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,batteri life terrible . camera qualiti dreadful . higher expectations .,1,1,0,0,0,1,-0.7184,negative,negative,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
P001,camera qualiti average . screen average . higher expectations .,0,1,1,0,0,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,screen disappointing . higher expectations .,0,0,1,0,0,2,-0.4939,negative,negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life average . camera qualiti average . screen mediocre . perform mediocre . higher expectations .,1,1,1,1,0,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life quit nice . screen quit nice . i 'm satisfi purchase .,1,0,1,0,0,4,0.6808,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,screen quit nice . perform good . i 'm satisfi purchase .,0,0,1,1,0,4,0.6908,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P001,batteri life perfect . price outstanding . i 'm satisfi purchase .,1,0,0,0,1,5,0.8271,positive,positive,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P001,camera qualiti terrible . price terrible . higher expectations .,0,1,0,0,1,1,-0.7351,negative,negative,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
P001,camera qualiti good . screen quit nice . perform quit nice . price good . i 'm satisfi purchase .,0,1,1,1,1,4,0.886,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P001,screen outstanding . perform excellent . i 'm satisfi purchase .,0,0,1,1,0,5,0.8271,positive,positive,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P001,camera qualiti quit nice . screen satisfactory . perform satisfactory . price quit nice . i 'm satisfi purchase .,0,1,1,1,1,4,0.8625,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,camera qualiti good . screen good . i 'm satisfi purchase .,0,1,1,0,0,4,0.7003,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P001,batteri life mediocre . camera qualiti average . perform okay . higher expectations .,1,1,0,1,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,camera qualiti excellent . price excellent . i 'm satisfi purchase .,0,1,0,0,1,5,0.8126,positive,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P001,camera qualiti average . perform okay . higher expectations .,0,1,0,1,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life quit nice . screen quit nice . perform quit nice . price quit nice . i 'm satisfi purchase .,1,0,1,1,1,4,0.8807,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,batteri life disappointing . camera qualiti poor . screen disappointing . higher expectations .,1,1,1,0,0,2,-0.8591,negative,negative,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
P001,batteri life quit nice . perform quit nice . price good . i 'm satisfi purchase .,1,0,0,1,1,4,0.8176,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P001,batteri life mediocre . screen average . higher expectations .,1,0,1,0,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life disappointing . screen disappointing . perform disappointing . higher expectations .,1,0,1,1,0,2,-0.8625,negative,negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,camera qualiti terrible . perform terrible . price worst . higher expectations .,0,1,0,1,1,1,-0.8834,negative,negative,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
P001,perform quit nice . price satisfactory . i 'm satisfi purchase .,0,0,0,1,1,4,0.6486,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,batteri life excellent . price outstanding . i 'm satisfi purchase .,1,0,0,0,1,5,0.8271,positive,positive,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P001,batteri life mediocre . higher expectations .,1,0,0,0,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life outstanding . screen outstanding . price perfect . i 'm satisfi purchase .,1,0,1,0,1,5,0.9136,positive,positive,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P001,batteri life average . price okay . higher expectations .,1,0,0,0,1,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life okay . camera qualiti average . screen mediocre . perform average . higher expectations .,1,1,1,1,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life dreadful . camera qualiti worst . perform dreadful . higher expectations .,1,1,0,1,0,1,-0.872,negative,negative,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
P001,batteri life okay . camera qualiti average . perform average . higher expectations .,1,1,0,1,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life mediocre . camera qualiti okay . price okay . higher expectations .,1,1,0,0,1,3,0.4215,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,batteri life good . screen good . perform good . i 'm satisfi purchase .,1,0,1,1,0,4,0.8271,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P001,batteri life good . screen good . i 'm satisfi purchase .,1,0,1,0,0,4,0.7003,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P001,batteri life mediocre . higher expectations .,1,0,0,0,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P001,screen quit nice . perform satisfactory . price satisfactory . i 'm satisfi purchase .,0,0,1,1,1,4,0.7783,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P001,"overall , product average .",0,0,0,0,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P001,screen outstanding . price outstanding . i 'm satisfi purchase .,0,0,1,0,1,5,0.8402,positive,positive,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P001,camera qualiti satisfactory . screen satisfactory . perform satisfactory . i 'm satisfi purchase .,0,1,1,1,0,4,0.7579,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P001,screen poor . perform disappointing . higher expectations .,0,0,1,1,0,2,-0.743,negative,negative,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
P001,camera qualiti excellent . i 'm satisfi purchase .,0,1,0,0,0,5,0.5719,positive,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P001,batteri life average . price mediocre . higher expectations .,1,0,0,0,1,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
